ENSGID	R1t0	R1t0.5	R1t1	R1t2	R1t8	R1t16	R1t24	R1t30	R3t0	R3t0.5	R3t1	R3t2	R3t8	R3t16	R3t24	R3t30
ENSG00000173275	6.889161097	7.001208283	7.113509287	7.339442402	8.019364207	7.714355242	7.485785637	7.303521965	6.21712925	6.459028375	6.69948105	7.172736696	7.31115293	7.393214414	7.196467197	7.019129507
ENSG00000134569	8.049510673	8.031633175	8.014845434	7.984739176	7.002660734	6.994802806	7.597519192	8.095964873	8.116975101	8.162871938	8.208044466	8.297945947	7.077282505	7.526800638	7.935931922	8.239339913
ENSG00000119906	5.918243829	5.983970386	6.050804859	6.187667327	5.66863511	5.840943776	6.066866488	6.210489445	5.63825749	5.696127851	5.753039333	5.865120287	5.936003578	6.123865581	6.090324092	6.042183772
ENSG00000178217	4.033512519	4.023109161	4.011652761	3.984403741	4.101347845	4.041493312	4.071568726	4.103444964	4.463737851	4.380005283	4.295530481	4.121831245	4.377305827	4.215203462	4.21506556	4.232559096
ENSG00000169733	8.195089329	8.182156937	8.168461162	8.139548622	8.146199464	8.026470471	8.219352479	8.335979599	8.209683867	8.126871428	8.043916893	7.877429177	9.042227064	8.833351728	8.582511364	8.396003898
ENSG00000173876	4.443476416	4.394295033	4.344594822	4.243089433	4.681232297	4.485604922	4.490652753	4.515118376	4.527106633	4.47950423	4.432200207	4.336069557	4.50518889	4.461952629	4.501502026	4.537264169
ENSG00000136698	4.873261359	4.777429079	4.681601968	4.489949026	4.582914052	4.703304076	4.82456405	4.915884632	4.777276682	4.77659051	4.776088339	4.774960255	4.782972782	4.698979698	4.616933449	4.563562364
ENSG00000213625	9.756397244	9.833965988	9.912051165	10.0689136	9.245063607	9.145578467	9.802837837	10.19684451	9.918999677	9.725653301	9.531892671	9.144818697	9.557156905	9.562393676	9.690039479	9.796808135
ENSG00000217825	4.745834387	4.739683173	4.733563794	4.721702011	4.347306532	4.645306694	4.819241283	4.963518495	4.863253402	4.940472376	5.018632072	5.179356381	4.793845609	4.831890159	4.871306843	4.887546169
ENSG00000107679	10.15429701	10.18747927	10.22072989	10.28803268	9.775777061	9.809686261	9.917856388	10.00623183	9.798327701	9.883777742	9.969070073	10.14217997	9.74543467	9.79949814	9.764049396	9.7305839
ENSG00000197790	4.166874634	4.149429704	4.132224553	4.100783478	5.815713667	4.892487814	4.396444609	4.073359991	4.287197023	4.35649621	4.424540489	4.553814717	4.453957698	4.564327494	4.643083626	4.702942435
ENSG00000158710	12.67364291	12.72094276	12.76770431	12.86276343	12.09234365	11.66169395	11.66597485	11.68186644	13.25981968	13.05168851	12.84314685	12.42339744	11.83547217	11.84981293	11.82894304	11.81135004
ENSG00000174851	13.47455231	13.46818393	13.46082731	13.44180882	13.41394755	14.12342712	14.37049995	14.51042089	13.56586248	13.50720749	13.44899332	13.33427912	14.34743336	14.34808085	14.12803544	14.04551841
ENSG00000122863	9.139431882	9.134826186	9.130270158	9.121727583	8.195311159	8.300389902	8.606823762	8.807882277	9.063499994	8.963568743	8.86210871	8.652480769	8.262107435	8.212897924	8.279906799	8.340725067
ENSG00000090266	15.06265027	15.0320323	15.00177822	14.94364599	14.56630309	14.75543179	14.94933031	15.09442027	15.0436059	15.0850763	15.12675618	15.21282428	14.88530347	14.90672324	14.96080072	15.00159774
ENSG00000135454	11.09997545	11.02935904	10.95947696	10.82274008	10.42656019	10.91395991	11.33779924	11.68285591	10.97681494	10.99768495	11.01924478	11.06617635	10.68876825	11.17759871	11.52002848	11.7670761
ENSG00000236699	4.61424165	4.694672661	4.775243055	4.937500874	4.65202225	4.739990979	4.805961506	4.852139902	4.789012093	4.86545953	4.942200893	5.097543177	4.645795235	4.81157355	4.894054954	4.947288615
ENSG00000116251	13.96814642	13.94815468	13.92822565	13.88916983	13.38396914	13.55459808	13.80568519	14.00383026	13.90429701	13.86692571	13.82913983	13.75338562	13.52003248	13.56429226	13.74674474	13.89619064
ENSG00000149970	4.384915916	4.365738719	4.346495761	4.30902957	4.063707966	4.270979998	4.321781048	4.343247987	4.40330185	4.396700125	4.390102364	4.374613153	4.326136165	4.372016389	4.285502392	4.208910725
ENSG00000181016	7.398628351	7.49460596	7.592558455	7.798312051	7.718367885	8.144046337	8.150822456	8.116330274	7.524269851	7.563093155	7.601742349	7.678330135	7.700311987	7.881964186	7.745694244	7.604247727
ENSG00000196110	5.485754564	5.696273807	5.906898663	6.329326828	6.836505603	6.011522882	5.618616512	5.339755427	4.888350673	5.242229031	5.595144014	6.298360952	5.352036113	5.150712243	5.531191953	5.670614014
ENSG00000151552	10.30809271	10.25569943	10.20322866	10.09767203	9.216189672	9.216045641	9.216045641	9.216045641	10.3804027	10.29408828	10.20726935	10.03167004	9.429380637	9.835786039	10.09750668	10.30194874
ENSG00000177535	5.227564732	5.155961708	5.083320322	4.932369181	5.638032501	5.375940282	5.068822764	4.832593153	5.222050509	5.17936428	5.137879101	5.058469464	5.351265648	5.061073045	4.933189359	4.812297354
ENSG00000196262	16.32000663	16.28286514	16.24505123	16.1662206	15.72408483	15.81233525	15.84949244	15.87355318	16.32620793	16.2227342	16.11951061	15.91307275	15.74276602	15.84669986	15.88578621	15.90925205
ENSG00000165102	11.55488766	11.51539647	11.47636947	11.4010698	10.68333233	10.74566479	11.15802958	11.50578262	11.71198901	11.67430118	11.63648214	11.56029574	10.72210366	10.94461162	11.30431343	11.59141206
ENSG00000130540	9.16777635	9.348182542	9.528351131	9.88888949	10.39916515	9.446819575	9.218900417	9.020201593	9.07763907	9.265869109	9.453860482	9.829952742	8.680871344	8.761933234	8.909011787	9.028699787
ENSG00000141627	11.4938014	11.49098264	11.48875566	11.48815184	11.58103995	11.81092579	11.95896826	12.05714022	11.43461151	11.44950847	11.46446254	11.49512293	12.38575824	12.17248835	11.98921005	11.85603405
ENSG00000219545	10.09541951	10.03318327	9.970820095	9.849349444	10.2315393	10.65126227	10.50831853	10.48107961	10.35106175	10.48937102	10.62980498	10.92188374	11.27624412	10.74726231	10.61725005	10.55999939
ENSG00000167261	4.354132026	4.456699943	4.558898872	4.761592372	4.475166032	4.481848104	4.663666416	4.822513665	4.793263019	4.76272289	4.73217338	4.670968368	4.588185932	4.596695918	4.579977141	4.564468395
ENSG00000182938	4.577854248	4.518288341	4.460467696	4.35415401	4.475918758	4.617776525	4.632537786	4.629402761	4.793298825	4.76275878	4.732208966	4.671000762	4.608689591	4.764404636	4.900406269	4.999889045
ENSG00000120509	10.52514531	10.49201126	10.45895138	10.39360074	9.568176153	9.91019511	10.35380727	10.64919584	10.56926445	10.39534654	10.22143557	9.873970657	10.53488893	10.50996113	10.50518284	10.50274913
ENSG00000162086	9.25343184	9.44922762	9.645660139	10.04328493	10.41033207	9.942462746	9.605983414	9.363155836	9.296588823	9.521898868	9.747401964	10.20124986	9.69320392	9.761898247	9.578938924	9.413203825
ENSG00000148057	7.976447962	7.994364653	8.013397407	8.057958226	7.875943802	8.428340996	8.822701733	9.101636697	8.343377874	8.253310928	8.163419293	7.98437039	8.453901433	8.528220784	8.657356627	8.760117654
ENSG00000125814	8.649331739	8.875466254	9.101334162	9.551671155	10.438342	10.43692739	9.239851281	8.790947741	8.444891853	8.742504517	9.03943717	9.630038014	8.551391062	8.652153748	8.681665428	8.692384604
ENSG00000171530	14.69815339	14.7562881	14.81545068	14.93979772	14.36793938	14.57858392	14.77929262	14.92803757	14.89411171	14.88644863	14.87817092	14.86118318	14.62991416	14.7944476	14.77345914	14.74108978
ENSG00000180096	4.080947136	4.152677557	4.223782384	4.365247897	4.346757798	4.231548796	4.210727378	4.196709819	4.031566586	4.120582548	4.20852183	4.377133274	4.181186607	4.299212998	4.329933245	4.346714981
ENSG00000152661	9.196266991	9.094501907	8.993285552	8.790605405	8.007124619	8.191294017	8.772745181	9.251700983	9.353880006	9.207974774	9.061029789	8.761123064	8.405923561	8.495238518	8.890828048	9.221722583
ENSG00000160446	12.41332637	12.26361017	12.11308546	11.80745825	11.39749759	11.45727143	11.74493716	11.98780866	12.21654962	12.14595199	12.0756035	11.93568497	11.50157252	11.72003294	11.98459862	12.1896319
ENSG00000119608	4.721352445	4.677735068	4.634657301	4.547800993	4.27054121	4.716125932	4.768048711	4.770013895	4.778216992	4.826079742	4.874274186	4.969725372	4.83683987	4.683516951	4.534451759	4.421961807
ENSG00000102218	10.36775719	10.47965135	10.59233192	10.8208392	10.75348182	10.12328284	9.95494425	9.803859239	10.49815819	10.58129291	10.66435738	10.83082923	10.00727147	9.930701245	9.886585555	9.858002545
ENSG00000120697	12.58592153	12.67248576	12.75998745	12.93942982	13.13464779	13.32770344	13.21872943	13.09450279	12.6469599	12.68005113	12.71332768	12.78213823	13.54773008	13.13265831	12.99002964	12.85206013
ENSG00000106610	5.910811577	5.956206135	6.002649521	6.100912017	5.764570927	6.006172056	6.061910709	6.082736125	5.830862845	5.772355018	5.712646893	5.591438035	5.670926831	5.820433715	5.821774015	5.810256026
ENSG00000173918	6.04379495	6.00386561	5.964942653	5.894680412	5.218311473	5.20581173	5.571057471	5.876599441	5.764023927	5.691168982	5.618340558	5.474390659	5.207365086	5.207943073	5.677165019	5.853123248
ENSG00000106631	6.070320605	6.014882465	5.959625328	5.850072041	5.549936202	5.90774402	5.770550263	5.738172893	6.015776453	6.094138451	6.173723304	6.340245585	6.448067092	6.005053004	5.85084477	5.766803415
ENSG00000223959	5.35804244	5.493913269	5.629768618	5.901259047	5.614756983	5.693497602	5.638498302	5.616361671	5.93635418	6.087412194	6.241271212	6.563030439	6.451950764	6.165154195	6.1163881	6.096955823
ENSG00000138434	11.50784484	11.65956944	11.8125351	12.12555197	12.39737671	11.9071034	11.80859272	11.77878284	11.59564585	11.68366907	11.77149472	11.94942235	11.73036841	11.92519897	11.89766314	11.85583577
ENSG00000111291	5.377091261	5.33366162	5.290230741	5.203364973	5.361816401	5.452951958	5.388024579	5.32177411	5.380632447	5.440675541	5.502195092	5.632483342	5.654972256	5.167472644	5.185720565	5.232306632
ENSG00000188612	13.76221731	13.62049542	13.47828718	13.19207602	13.00089685	13.4162508	13.65141693	13.847481	13.85449778	13.77512411	13.69608262	13.53811409	12.72329314	13.15773431	13.60817032	13.94866766
ENSG00000168228	8.946582101	8.965582174	8.985031709	9.023352115	9.408235416	8.883173116	8.837935854	8.788133716	8.766569108	8.85396024	8.940970695	9.114754583	8.590109299	8.585479042	8.658950273	8.724861592
ENSG00000104722	4.03158338	4.020488115	4.008799903	3.98295071	4.022623833	4.107465667	4.041632197	3.977807659	4.073883954	4.115961177	4.156570362	4.229997598	4.006916738	4.236788781	4.17710505	4.102790532
ENSG00000127511	12.6121582	12.73046453	12.84877109	13.08741979	13.42506421	13.13674295	12.91849583	12.76511558	12.91895626	12.90830836	12.89782105	12.87752691	13.61403978	13.32310192	12.91828652	12.60292063
ENSG00000215048	6.034047483	5.98765017	5.941512157	5.84899956	5.472492776	5.408194079	5.551640518	5.684651677	5.607921224	5.521419391	5.434739885	5.261192757	5.149648292	5.150714615	5.15853012	5.161460935
ENSG00000003400	4.929736387	4.985753137	5.042769034	5.161025008	5.057574215	4.846605757	4.927526073	5.017417181	4.785094522	4.766495711	4.747882583	4.710588546	4.663561266	4.887338692	5.005340338	5.080750873
ENSG00000174586	6.772635492	6.804761274	6.836980883	6.902529682	7.294710802	7.300770633	7.35532435	7.400830543	6.75037681	6.878567802	7.007034293	7.268196538	7.391231881	7.361484149	7.280217994	7.2146957
ENSG00000259120	4.54328495	4.453375638	4.362356774	4.178813753	4.412056376	4.412339512	3.993550469	3.665251546	4.277927704	4.321962939	4.366241845	4.455788845	4.379655667	4.389559275	4.494802896	4.58534692
ENSG00000232640	4.693585642	4.706798879	4.719923887	4.744586728	3.851802421	4.320774745	4.609254102	4.81279457	4.606026106	4.607531605	4.608891675	4.610861502	4.37890599	4.460782798	4.644599644	4.767866632
ENSG00000221887	5.94733728	5.984403223	6.022470307	6.105179912	5.69768247	6.081669667	6.114276942	6.100437272	5.775617464	5.839581172	5.90234554	6.025494706	6.079453179	5.986026019	5.988038368	5.983560268
ENSG00000114857	10.92487543	11.02424858	11.12415562	11.32431628	11.42544652	11.26135638	11.29271428	11.33647395	10.793153	10.89554364	10.99812497	11.20431385	10.33416864	10.51335542	10.72747777	10.89287006
ENSG00000070950	9.031013628	9.05697385	9.083074475	9.135399404	9.563372821	8.876733825	9.100715315	9.142374384	8.916519331	9.025482024	9.134436611	9.353930419	8.631129609	8.759996896	8.968834973	9.135690568
ENSG00000152253	11.26343075	11.22199954	11.18083294	11.09991003	10.71500418	10.23104479	9.693394706	9.277588795	11.38353222	11.29081436	11.19810588	11.01334468	10.13924232	11.11218262	11.14555232	11.30113759
ENSG00000046651	10.0144182	10.02693706	10.03948426	10.06397154	10.487775	10.30993059	10.17044979	10.07138124	9.764409378	9.868346395	9.972434523	10.18315056	9.907159801	9.82024652	9.838553547	9.863666976
ENSG00000167173	10.59894048	10.60447507	10.60971568	10.6188458	9.765107879	9.965664114	10.08661791	10.18304741	10.5442216	10.61720346	10.68989027	10.83511475	10.02070713	10.02831366	10.27972025	10.49227039
ENSG00000259040	11.72220853	11.7338308	11.7463568	11.7747831	11.0502727	11.65897631	11.38154503	11.11183233	11.9666136	11.88619574	11.80577884	11.64494914	11.90523821	11.7446999	11.62271371	11.53429673
ENSG00000198816	8.638553985	8.470534621	8.301456494	7.956896233	7.159753622	7.588825996	7.86949728	8.068277545	8.586875115	8.469554007	8.352222773	8.117375508	8.146804045	8.229752562	8.306312293	8.362577136
ENSG00000100347	12.36103775	12.26573838	12.17040772	11.98071507	11.53572079	11.81474477	12.07027307	12.25842428	12.4779437	12.31246909	12.14692451	11.81571072	12.10258525	12.10434548	12.13585214	12.14766713
ENSG00000182318	6.725448871	6.864171619	7.003009108	7.283372241	6.950160874	7.107590208	6.990647102	6.874632678	7.345578745	7.246562109	7.148354357	6.959447996	7.379541329	7.114912059	6.760166968	6.487144113
ENSG00000131233	4.585372915	4.590210313	4.595564916	4.611431641	4.475161112	4.834107039	4.85911752	4.868038151	5.068892718	5.035125764	5.001895021	4.93730484	5.070898059	4.964477146	4.972925364	4.994294338
ENSG00000197496	5.892145198	5.848302795	5.803549527	5.714990866	5.339011607	6.025315617	5.993241254	5.963366621	6.146694791	6.131321854	6.117105699	6.093492095	6.718790155	6.064625162	5.80935024	5.644989228
ENSG00000172301	13.69465529	13.65590489	13.61741252	13.54079749	12.97040172	13.15925024	13.51189741	13.7911287	13.67329798	13.62674964	13.57990391	13.48453982	13.16224639	13.35261405	13.46421428	13.53966448
ENSG00000166349	4.254079293	4.094464995	3.934850697	3.615622102	4.188225139	4.120617762	4.036809716	3.971110743	4.116937867	4.182285461	4.24786461	4.379979101	4.288210922	4.223703816	4.19586948	4.176432359
ENSG00000138411	5.727776494	5.875218074	6.024747228	6.335604631	6.71664202	6.165753327	6.35800278	6.586304183	6.000509886	6.081692174	6.161367644	6.314223457	5.654997218	6.126928473	6.394357649	6.565950711
ENSG00000079974	9.021890479	8.941088308	8.860681124	8.698548577	8.608284752	9.413691551	9.687400174	9.924357713	8.85058313	8.768781508	8.686933395	8.522972038	8.963807018	8.950377499	9.063368574	9.162273567
ENSG00000149476	8.130087625	7.978618146	7.827381262	7.523828407	7.069588489	7.742643146	8.233850841	8.610397098	7.969449978	7.90891697	7.847469339	7.716394718	7.339656653	7.589256081	8.185768557	8.666717629
ENSG00000137880	10.98539721	10.89013198	10.79470818	10.60293796	10.18599502	10.57219402	11.03828327	11.38360875	10.65781084	10.57751107	10.49785364	10.34057168	10.53360153	10.66509376	10.99370894	11.24937791
ENSG00000123838	6.356431647	6.292254984	6.227723383	6.101701964	5.254429851	6.213497659	6.560760277	6.796292757	6.814996832	6.762083659	6.71172427	6.624271995	6.96720742	6.302800317	6.475177291	6.664612585
ENSG00000197019	11.02835961	11.2777866	11.52732496	12.02922835	11.47438978	11.14970831	10.84024631	10.61083273	11.16449104	11.50035984	11.83711553	12.51598048	11.173642	11.19196337	11.01087509	10.85329075
ENSG00000143119	4.657566192	4.71017108	4.764367882	4.881321455	4.350310373	4.450772846	4.937370069	5.359473977	5.073554777	5.002586504	4.931125986	4.786548241	4.751753837	4.791190394	5.139340909	5.432745338
ENSG00000128245	10.54413463	10.55102925	10.55877151	10.577803	9.829808316	9.639464911	9.887680344	10.11146939	10.56333825	10.41571534	10.26826568	9.974425235	9.723410801	9.724660988	10.17932633	10.34982584
ENSG00000070770	7.663798932	7.669178146	7.675306859	7.69346875	7.969100269	7.72923866	7.863230315	7.911363704	8.017539684	7.940153008	7.862496101	7.707262923	8.748205521	8.239160746	8.104252495	8.042031957
ENSG00000065485	9.316902646	9.334054362	9.351559639	9.387999111	9.138200014	9.444183845	9.680930667	9.852197643	9.348019318	9.338298024	9.328408885	9.309099236	10.20296586	10.09562518	9.938311415	9.812545548
ENSG00000198471	4.351260119	4.33533973	4.319660381	4.288171277	4.16488981	4.231334987	4.143293988	4.065659222	4.43394363	4.424790257	4.41502182	4.392351786	4.208242341	4.272079327	4.392499556	4.480634377
ENSG00000225938	6.275994979	6.285456302	6.294157489	6.3107666	6.611363581	6.871971664	6.620336109	6.504254132	7.592927391	7.406788717	7.222739593	6.865822153	8.075242445	7.103859933	6.780543413	6.611662989
ENSG00000185875	6.01913244	6.035501903	6.053001601	6.093303877	5.017188505	5.73113864	6.300029741	6.704333026	6.045189753	5.964458009	5.882272889	5.709726862	6.095400332	6.030357429	6.157867393	6.269217482
ENSG00000121594	4.881257116	4.899516771	4.917530998	4.953394348	4.583825439	4.94169501	4.756689636	4.63907586	4.914666011	4.982039576	5.050072742	5.189321578	5.01338356	4.816461609	4.777656542	4.76388907
ENSG00000162631	4.374550919	4.398159882	4.422645451	4.475445636	4.475810664	4.772504173	4.997642657	5.15641404	4.595719176	4.622091623	4.647741865	4.696151001	4.671253415	4.855252997	5.026917211	5.151049713
ENSG00000188153	11.68437724	11.58741295	11.49067859	11.29831093	11.15668662	11.34146102	11.74905085	12.06440899	11.62526287	11.45683818	11.28859964	10.95294154	11.08152548	11.38771296	11.71133598	11.95719134
ENSG00000159214	5.523079209	5.635739932	5.747986234	5.967462052	5.922113036	5.651943041	5.692228308	5.680585273	5.588253819	5.572777058	5.55647532	5.522688671	5.740609367	5.672038324	5.72318509	5.762092308
